3
1000 1168 1752
3.74051e-05 -2.49904e-05 2.16969e-06 
4.20554e-05 -1.59923e-05 1.05778e-05 
-4.31385e-05 -7.10582e-06 2.24689e-05 
-1.41966e-05 -1.95273e-05  2e-06 
-7.722860000000001e-06 -2.35226e-05 4.95468e-05 
-1.70842e-05 -1.17101e-05 2.63464e-05 
-3.0687e-05 3.07088e-05 2.36357e-05 
-2.31131e-05 4.6999e-06  2e-06 
-1.44924e-05 -1.25992e-05 4.62766e-05 
3.59544e-05 -2.53716e-05 2.11391e-05 
2.34997e-05 1.23594e-05 4.82849e-05 
3.17455e-05 -2.47533e-06  2e-06 
-2.33322e-05 -3.84725e-05 9.7939e-06 
-2.56514e-05 3.42574e-05 2.57616e-05 
4.21661e-05 -4.25423e-06 2.69833e-05 
-3.69083e-05 -5.42981e-06  2e-06 
-2.28519e-05 1.46609e-05 3.31089e-05 
